[2024-08-14 20:00:50.072] RUN   (taps.run) :: CLI Arguments: --config configs/scaling.toml --run.dir-format runs/scaling/baseline/8-workers/ --app.bag-max-running 8
[2024-08-14 20:00:50.080] RUN   (taps.run) :: Environment:
host: x1921c0s2b0n0
  os: linux (Linux-5.14.21-150400.24.55-default-x86_64-with-glibc2.31)
  cpu: x86_64 (104 cores / 208 logical)
  memory: 1198.23 GB
python:
  version: 3.11.9
  build: CPython (64-bit runtime) [GCC 11.2.0]
  taps: 0.2.1.dev1
[2024-08-14 20:00:50.082] RUN   (taps.run) :: Starting app (name=synthetic)
[2024-08-14 20:00:50.082] RUN   (taps.run) :: Configuration:
app:
  name: 'synthetic'
  bag_max_running: 8
  structure: 'bag'
  task_count: 10000
  task_data_bytes: 1000000
  task_sleep: 0.0
  warmup_task: True
engine:
  executor:
    name: 'dask'
    daemon_workers: True
    scheduler: 'localhost:8786'
    use_threads: False
    workers: None
  filter:
    name: 'object-type'
    patterns: ['Data']
  task_record_file_name: 'tasks.jsonl'
  transformer:
    name: 'null'
logging:
  file_level: 'INFO'
  file_name: 'log.txt'
  level: 'INFO'
run:
  dir_format: 'runs/scaling/baseline/8-workers/'
  env_vars:
version: '0.2.1.dev1'
[2024-08-14 20:00:54.689] APP   (taps.apps.synthetic) :: Completed 680/10000 tasks (rate: 196.45 tasks/s, running tasks: 8)
[2024-08-14 20:00:54.724] APP   (taps.apps.synthetic) :: Completed 688/10000 tasks (rate: 196.77 tasks/s, running tasks: 8)
[2024-08-14 20:00:54.760] APP   (taps.apps.synthetic) :: Completed 696/10000 tasks (rate: 197.03 tasks/s, running tasks: 8)
[2024-08-14 20:00:54.864] APP   (taps.apps.synthetic) :: Completed 720/10000 tasks (rate: 198.01 tasks/s, running tasks: 8)
[2024-08-14 20:00:54.970] APP   (taps.apps.synthetic) :: Completed 744/10000 tasks (rate: 198.84 tasks/s, running tasks: 8)
[2024-08-14 20:00:55.004] APP   (taps.apps.synthetic) :: Completed 752/10000 tasks (rate: 199.15 tasks/s, running tasks: 8)
[2024-08-14 20:00:55.110] APP   (taps.apps.synthetic) :: Completed 776/10000 tasks (rate: 199.89 tasks/s, running tasks: 8)
[2024-08-14 20:00:55.214] APP   (taps.apps.synthetic) :: Completed 800/10000 tasks (rate: 200.67 tasks/s, running tasks: 8)
[2024-08-14 20:00:55.318] APP   (taps.apps.synthetic) :: Completed 824/10000 tasks (rate: 201.44 tasks/s, running tasks: 8)
[2024-08-14 20:00:55.460] APP   (taps.apps.synthetic) :: Completed 856/10000 tasks (rate: 202.25 tasks/s, running tasks: 8)
[2024-08-14 20:00:55.531] APP   (taps.apps.synthetic) :: Completed 872/10000 tasks (rate: 202.66 tasks/s, running tasks: 8)
[2024-08-14 20:00:55.634] APP   (taps.apps.synthetic) :: Completed 896/10000 tasks (rate: 203.33 tasks/s, running tasks: 8)
